entry_stable_id	entry_type	entry_name	species	ncbi_gene_id	lifespan_data_available
AF_010439	gene	ATG7	Pan troglodytes	470747	false
AF_010440	gene	ATG7	Macaca mulatta	696238	false
AF_010441	gene	ATG7	Bos taurus	787967	false
AF_010446	gene	TP63	Gallus gallus	374269	false
AF_010447	gene	TP63	Bos taurus	615335	false
AF_010448	gene	TP63	Pan troglodytes	460930	false
AF_010449	gene	TP63	Canis lupus familiaris	488125	false
AF_010450	gene	TP63	Macaca mulatta	703997	false
AF_010451	gene	MGG_12210	Magnaporthe oryzae	5049956	false
AF_010452	gene	KLLA0E05897g	Kluyveromyces lactis	2893804	false
AF_010453	gene	MGG_13426	Magnaporthe oryzae	5050350	false
AF_010454	gene	AGOS_ABR154C	Eremothecium gossypii	4619212	false
AF_010455	gene	MGG_14302	Magnaporthe oryzae	5051763	false
AF_010456	gene	Slc27a6	Mus musculus	225579	false
AF_010457	gene	SLC27A6	Gallus gallus	769933	false
AF_010458	gene	SLC27A6	Homo sapiens	28965	false
AF_010459	gene	LOC568883	Danio rerio	568883	false
AF_010460	gene	NCU06032	Neurospora crassa	3875760	false
AF_010461	gene	Slc27a6	Rattus norvegicus	291582	false
AF_010462	gene	MGG_08257	Magnaporthe oryzae	2678601	false
AF_010463	gene	SLC27A6	Canis lupus familiaris	474666	false
AF_010464	gene	SLC27A6	Macaca mulatta	705005	false
AF_010465	gene	KLLA0B06842g	Kluyveromyces lactis	2896934	false
AF_010466	gene	SLC27A6	Pan troglodytes	462038	false
AF_010467	gene	SLC27A6	Bos taurus	537062	false
AF_010468	gene	SBNO2	Pan troglodytes	455542	false
AF_010469	gene	SBNO2	Gallus gallus	420104	false
AF_001046	gene	AT5G27770	Arabidopsis thaliana	832839	false
AF_010470	gene	SBNO2	Macaca mulatta	721186	false
AF_010471	gene	SBNO2	Canis lupus familiaris	485089	false
AF_010472	gene	LOC100002292	Danio rerio	100002292	false
AF_010473	gene	SBNO2	Bos taurus	512682	false
AF_010474	gene	AgaP_AGAP003477	Anopheles gambiae	1272849	false
AF_010475	gene	MGG_03857	Magnaporthe oryzae	2677298	false
AF_010476	gene	CCT6A	Pan troglodytes	463421	false
AF_010477	gene	LOC606787	Canis lupus familiaris	606787	false
AF_010478	gene	KLLA0D18458g	Kluyveromyces lactis	2893469	false
AF_010479	gene	CCT6A	Macaca mulatta	703326	false
AF_001047	gene	Nc73EF	Drosophila melanogaster	39899	false
AF_010480	gene	CCT6A	Bos taurus	521540	false
AF_010481	gene	NCU09709	Neurospora crassa	3875086	false
AF_010482	gene	AGOS_AGL121W	Eremothecium gossypii	4622845	false
AF_010483	gene	CCT6A	Gallus gallus	417541	false
AF_010484	gene	Os05g0147400	Oryza sativa	4337802	false
AF_010485	gene	CCT6	Saccharomyces cerevisiae	851768	false
AF_010486	gene	KLLA0A03003g	Kluyveromyces lactis	2896524	false
AF_010487	gene	AGOS_AEL293C	Eremothecium gossypii	4620744	false
AF_010488	gene	PTCHD3	Bos taurus	516442	false
AF_010489	gene	PTCHD3	Macaca mulatta	715111	false
AF_010490	gene	AgaP_AGAP010394	Anopheles gambiae	1272652	false
AF_010491	gene	LOC428417	Gallus gallus	428417	false
AF_010492	gene	PTCHD3	Pan troglodytes	450371	false
AF_010493	gene	GHR	Gallus gallus	408184	false
AF_010494	gene	GHR	Canis lupus familiaris	403721	false
AF_010495	gene	GHR	Macaca mulatta	697986	false
AF_010496	gene	GHR	Bos taurus	280805	false
AF_010497	gene	GHR	Pan troglodytes	471560	false
AF_010498	gene	LOC100333590	Danio rerio	100333590	false
AF_010507	gene	EIF2S3	Bos taurus	512350	false
AF_010508	gene	EIF2S3	Macaca mulatta	698763	false
AF_010509	gene	LOC465540	Pan troglodytes	465540	false
AF_010510	gene	Os12g0607100	Oryza sativa	4352748	false
AF_010511	gene	AgaP_AGAP003597	Anopheles gambiae	4577143	false
AF_010512	gene	Su(var)3-9	Drosophila melanogaster	41843	false
AF_010513	gene	Os12g0176800	Oryza sativa	4351657	false
AF_010514	gene	EIF2S3	Canis lupus familiaris	480866	false
AF_010515	gene	EIF2S3	Gallus gallus	418597	false
AF_010516	gene	Eif2s3x	Rattus norvegicus	299027	false
AF_010517	gene	SPBP4H10.15	Schizosaccharomyces pombe	2541348	false
AF_010518	gene	KLLA0C03432g	Kluyveromyces lactis	2892663	false
AF_010519	gene	MGG_08584	Magnaporthe oryzae	2678704	false
AF_001051	gene	RPL22	Homo sapiens	6146	false
AF_010520	gene	NCU04280	Neurospora crassa	3877224	false
AF_010521	gene	Os01g0248400	Oryza sativa	4327213	false
AF_010522	gene	IDH2	Canis lupus familiaris	479043	false
AF_010523	gene	IDH2	Gallus gallus	431056	false
AF_010524	gene	ICDH	Arabidopsis thaliana	841875	false
AF_010525	gene	IDH2	Pan troglodytes	453645	false
AF_010526	gene	idh-2	Caenorhabditis elegans	181311	false
AF_010527	gene	idh2	Danio rerio	386951	false
AF_010528	gene	Idh2	Mus musculus	269951	false
AF_010529	gene	Idh2	Rattus norvegicus	361596	false
AF_001052	gene	LOC1	Saccharomyces cerevisiae	850551	true
AF_010530	gene	IDH2	Bos taurus	327669	false
AF_010531	gene	IDH2	Macaca mulatta	701480	false
AF_010532	gene	AgaP_AGAP003168	Anopheles gambiae	1273838	false
AF_010533	gene	IDH2	Homo sapiens	3418	false
AF_010534	gene	Os01g0805600	Oryza sativa	4327547	false
AF_010535	gene	AGOS_AAR099W	Eremothecium gossypii	4618511	false
AF_010536	gene	CYCB1;1	Arabidopsis thaliana	829904	false
AF_010537	gene	CycB	Drosophila melanogaster	37618	false
AF_010538	gene	AgaP_AGAP004962	Anopheles gambiae	1275773	false
AF_010539	gene	CYCB1;3	Arabidopsis thaliana	820325	false
AF_001053	gene	Rpl22	Rattus norvegicus	81768	false
AF_010540	gene	CCNB1	Bos taurus	327679	false
AF_010541	gene	Ccnb1	Rattus norvegicus	25203	false
AF_010542	gene	NCU02758	Neurospora crassa	3880000	false
AF_010543	gene	MGG_05646	Magnaporthe oryzae	2676053	false
AF_010544	gene	Os05g0493500	Oryza sativa	4339185	false
AF_010545	gene	AgaP_AGAP004963	Anopheles gambiae	1275774	false
AF_010546	gene	cdc13	Schizosaccharomyces pombe	2540880	false
AF_010547	gene	CCNB1	Macaca mulatta	699504	false
AF_010548	gene	CYC1BAT	Arabidopsis thaliana	830502	false
AF_010549	gene	KLLA0D15543g	Kluyveromyces lactis	2893517	false
AF_001054	gene	RpS5b	Drosophila melanogaster	41807	false
AF_010550	gene	CCNB1	Homo sapiens	891	false
AF_010551	gene	Os01g0281200	Oryza sativa	4326914	false
AF_010552	gene	CCNB1	Pan troglodytes	461835	false
AF_010553	gene	CCNB1	Canis lupus familiaris	608420	false
AF_010554	gene	ccnb1	Danio rerio	58025	false
AF_001055	gene	rpl22	Schizosaccharomyces pombe	2543021	false
AF_010561	gene	XDH	Pan troglodytes	470347	false
AF_010562	gene	AgaP_AGAP007918	Anopheles gambiae	1278041	false
AF_010563	gene	XDH	Gallus gallus	396025	false
AF_010564	gene	XDH	Macaca mulatta	708046	false
AF_010565	gene	XDH	Bos taurus	280960	false
AF_010566	gene	NCU03350	Neurospora crassa	3872597	false
AF_010567	gene	MGG_12738	Magnaporthe oryzae	5050113	false
AF_010568	gene	XDH	Canis lupus familiaris	483028	false
AF_010569	gene	Os03g0429800	Oryza sativa	4333171	false
AF_001056	gene	rpl22	Danio rerio	557397	false
AF_010570	gene	KRIT1	Bos taurus	407996	false
AF_010571	gene	KRIT1	Canis lupus familiaris	482299	false
AF_010572	gene	KRIT1	Pan troglodytes	463528	false
AF_010573	gene	KRIT1	Macaca mulatta	702623	false
AF_010574	gene	KRIT1	Gallus gallus	420549	false
AF_010575	gene	MGG_03132	Magnaporthe oryzae	2676710	false
AF_010576	gene	LOC100361160	Rattus norvegicus	100361160	false
AF_010577	gene	NCU01625	Neurospora crassa	3872684	false
AF_010578	gene	ERCC2	Bos taurus	100125238	false
AF_010579	gene	AGOS_AGR114C	Eremothecium gossypii	4623082	false
AF_010580	gene	KLLA0C17776g	Kluyveromyces lactis	2892527	false
AF_010581	gene	LOC715485	Macaca mulatta	715485	false
AF_010582	gene	RAD3	Saccharomyces cerevisiae	856918	false
AF_010583	gene	AgaP_AGAP002988	Anopheles gambiae	1272969	false
AF_010584	gene	Os05g0144800	Oryza sativa	4337788	false
AF_010585	gene	ERCC2	Canis lupus familiaris	493995	false
AF_010586	gene	KLLA0F11187g	Kluyveromyces lactis	2895128	false
AF_010587	gene	Y71H2AM.20	Caenorhabditis elegans	175395	false
AF_010588	gene	Ppp2r4	Rattus norvegicus	362102	false
AF_010589	gene	Ptpa	Drosophila melanogaster	33555	false
AF_001058	gene	for	Drosophila melanogaster	44817	false
AF_010590	gene	SPAC1782.05	Schizosaccharomyces pombe	2542349	false
AF_010591	gene	AT4G08960	Arabidopsis thaliana	826474	false
AF_010592	gene	PPP2R4	Pan troglodytes	464784	false
AF_010593	gene	AgaP_AGAP008652	Anopheles gambiae	1275501	false
AF_010594	gene	NCU03269	Neurospora crassa	3880571	false
AF_010595	gene	PPP2R4	Canis lupus familiaris	491303	false
AF_010596	gene	PPP2R4	Gallus gallus	426329	false
AF_010597	gene	AGOS_ACR139C	Eremothecium gossypii	4619673	false
AF_010598	gene	PPP2R4	Bos taurus	514460	false
AF_010599	gene	PPP2R4	Homo sapiens	5524	false
AF_000105	gene	Vps36	Rattus norvegicus	290851	false
AF_010600	gene	MGG_09935	Magnaporthe oryzae	2680905	false
AF_010601	gene	Ppp2r4	Mus musculus	110854	false
AF_010602	gene	ppp2r4	Danio rerio	445031	false
AF_010603	gene	Os06g0219800	Oryza sativa	4340511	false
AF_010604	gene	NCU03257	Neurospora crassa	3880559	false
AF_010605	gene	Os01g0870300	Oryza sativa	4324937	false
AF_010606	gene	KLLA0B11033g	Kluyveromyces lactis	2897222	false
AF_010607	gene	Os02g0550800	Oryza sativa	4329628	false
AF_010608	gene	MEP1	Saccharomyces cerevisiae	853019	false
AF_010609	gene	AGOS_AAR082W	Eremothecium gossypii	4618638	false
AF_010610	gene	MGG_00537	Magnaporthe oryzae	2674492	false
AF_010615	gene	CELE_T27C5.10	Caenorhabditis elegans	188989	false
AF_010616	gene	AGOS_ABL094W	Eremothecium gossypii	4618933	false
AF_010617	gene	SIRT1	Macaca mulatta	695682	false
AF_010618	gene	SIRT1	Gallus gallus	423646	false
AF_010619	gene	SIRT1	Pan troglodytes	466088	false
AF_010620	gene	SIRT1	Canis lupus familiaris	489012	false
AF_010621	gene	SIRT1	Bos taurus	613629	false
AF_010622	gene	bli-6	Caenorhabditis elegans	177399	false
AF_010623	gene	CELE_Y69H2.14	Caenorhabditis elegans	180218	false
AF_010624	gene	col-175	Caenorhabditis elegans	181154	false
AF_010625	gene	AGOS_AEL120W	Eremothecium gossypii	4620928	false
AF_010626	gene	KLLA0A06776g	Kluyveromyces lactis	2896748	false
AF_010632	gene	MRPS9	Bos taurus	519302	false
AF_010633	gene	MRPS9	Macaca mulatta	712968	false
AF_010634	gene	MRPS9	Canis lupus familiaris	474545	false
AF_010635	gene	AgaP_AGAP010268	Anopheles gambiae	1279692	false
AF_010636	gene	MRPS9	Gallus gallus	418723	false
AF_010637	gene	MRPS9	Pan troglodytes	459466	false
AF_010638	gene	MGG_00105	Magnaporthe oryzae	2674848	false
AF_010639	gene	KLLA0B03850g	Kluyveromyces lactis	2897527	false
AF_010640	gene	hip3	Schizosaccharomyces pombe	2540227	false
AF_010641	gene	AGOS_ABL081W	Eremothecium gossypii	4618947	false
AF_010642	gene	NCU04512	Neurospora crassa	3873061	false
AF_010643	gene	AGOS_ADR120C	Eremothecium gossypii	4620365	false
AF_010644	gene	KLLA0D06523g	Kluyveromyces lactis	2893520	false
AF_010645	gene	KLLA0D14685g	Kluyveromyces lactis	2893608	false
AF_010646	gene	MGG_06047	Magnaporthe oryzae	2683928	false
AF_010647	gene	Os01g0211000	Oryza sativa	9267882	false
AF_010648	gene	KLLA0D11242g	Kluyveromyces lactis	2893180	false
AF_010649	gene	Os01g0210900	Oryza sativa	4325562	false
AF_010650	gene	Os01g0211200	Oryza sativa	4325563	false
AF_010651	gene	Os01g0211600	Oryza sativa	4325564	false
AF_010652	gene	NCU05278	Neurospora crassa	3878068	false
AF_010653	gene	KLLA0E11089g	Kluyveromyces lactis	2894740	false
AF_010654	gene	AGOS_AER283W	Eremothecium gossypii	4621352	false
AF_010655	gene	AGOS_ABR203W	Eremothecium gossypii	4619262	false
AF_010656	gene	KLLA0D06149g	Kluyveromyces lactis	2892851	false
AF_010657	gene	KLLA0F24750g	Kluyveromyces lactis	2895211	false
AF_010658	gene	AGOS_AEL089C	Eremothecium gossypii	4620962	false
AF_010664	gene	Ndufs7	Rattus norvegicus	362837	false
AF_010665	gene	NCU03953	Neurospora crassa	3873682	false
AF_010666	gene	NDUFS7	Pan troglodytes	100126358	false
AF_010667	gene	NDUFS7	Bos taurus	338079	false
AF_010668	gene	NDUFS7	Canis lupus familiaris	476754	false
AF_010669	gene	NDUFS7	Gallus gallus	770724	false
AF_001066	gene	PIM1	Saccharomyces cerevisiae	852259	true
AF_010670	gene	Os05g0533700	Oryza sativa	4339427	false
AF_010671	gene	ndufs7	Danio rerio	796997	false
AF_010672	gene	nduf-7	Caenorhabditis elegans	172734	false
AF_010673	gene	MGG_12387	Magnaporthe oryzae	5050982	false
AF_010674	gene	NDUFS7	Homo sapiens	374291	false
AF_010675	gene	AgaP_AGAP003231	Anopheles gambiae	1273905	false
AF_010676	gene	Ndufs7	Mus musculus	75406	false
AF_010677	gene	AT5G11770	Arabidopsis thaliana	831049	false
AF_010678	gene	LOC721259	Macaca mulatta	721259	false
AF_010679	gene	si:dkey-49m19.7	Danio rerio	568169	false
AF_001067	gene	LOS1	Saccharomyces cerevisiae	853630	true
AF_010680	gene	CERS1	Bos taurus	615296	false
AF_010681	gene	LASS1	Pan troglodytes	468773	false
AF_010682	gene	Cers1	Rattus norvegicus	290658	false
AF_010683	gene	AT5G14590	Arabidopsis thaliana	831311	false
AF_010684	gene	Os04g0508200	Oryza sativa	4336353	false
AF_010685	gene	MGG_07268	Magnaporthe oryzae	2683014	false
AF_010686	gene	AGOS_AER061C	Eremothecium gossypii	4621124	false
AF_010687	gene	NCU03857	Neurospora crassa	3871997	false
AF_010688	gene	KLLA0B03355g	Kluyveromyces lactis	2896905	false
AF_010689	gene	Os11g0102500	Oryza sativa	9272332	false
AF_001068	gene	Mkk4	Drosophila melanogaster	41020	false
AF_010690	gene	Os12g0102100	Oryza sativa	4351241	false
AF_010691	gene	KLLA0F24552g	Kluyveromyces lactis	2895202	false
AF_010692	gene	NCU00655	Neurospora crassa	3881920	false
AF_010693	gene	MECR	Gallus gallus	419601	false
AF_010694	gene	MECR	Pan troglodytes	456690	false
AF_010695	gene	AgaP_AGAP011834	Anopheles gambiae	1280815	false
AF_010696	gene	MECR	Bos taurus	353301	false
AF_010697	gene	MECR	Canis lupus familiaris	478159	false
AF_010698	gene	MECR	Macaca mulatta	717425	false
AF_010699	gene	MGG_02566	Magnaporthe oryzae	2682736	false
AF_001069	gene	MRPS16	Saccharomyces cerevisiae	856094	true
AF_010700	gene	AGOS_AEL081W	Eremothecium gossypii	4620970	false
AF_010701	gene	KLLA0C09196g	Kluyveromyces lactis	2892018	false
AF_010702	gene	AGOS_ACL036W	Eremothecium gossypii	4619493	false
AF_010703	gene	DNASE2B	Homo sapiens	58511	false
AF_010704	gene	DNASE2B	Bos taurus	525117	false
AF_010705	gene	LOC562996	Danio rerio	562996	false
AF_010706	gene	DNASE2B	Gallus gallus	424540	false
AF_010707	gene	DNASE2B	Canis lupus familiaris	479973	false
AF_010708	gene	DNASE2B	Macaca mulatta	710197	false
AF_010709	gene	Dnase2b	Mus musculus	56629	false
AF_001070	gene	RAD1	Saccharomyces cerevisiae	856085	true
AF_010710	gene	DNASE2B	Pan troglodytes	469369	false
AF_010711	gene	Dnase2b	Rattus norvegicus	59296	false
AF_010713	gene	ade9	Schizosaccharomyces pombe	2540300	false
AF_010714	gene	KLLA0E12475g	Kluyveromyces lactis	2893957	false
AF_010715	gene	AGOS_AER178W	Eremothecium gossypii	4621244	false
AF_010716	gene	AgaP_AGAP007651	Anopheles gambiae	1269576	false
AF_010717	gene	AgaP_AGAP001254	Anopheles gambiae	1281918	false
AF_010718	gene	RECQL5	Pan troglodytes	454885	false
AF_010719	gene	RECQL5	Bos taurus	512590	false
AF_001071	gene	MSY1	Saccharomyces cerevisiae	856007	false
AF_010720	gene	RECQL5	Macaca mulatta	702951	false
AF_010721	gene	RECQL5	Canis lupus familiaris	483317	false
AF_010722	gene	RECQL5	Gallus gallus	373891	false
AF_010723	gene	CEG1	Saccharomyces cerevisiae	852747	false
AF_010724	gene	RNGTT	Canis lupus familiaris	481914	false
AF_010725	gene	RNGTT	Pan troglodytes	462878	false
AF_010726	gene	RNGTT	Macaca mulatta	702334	false
AF_010727	gene	KLLA0B02200g	Kluyveromyces lactis	2897021	false
AF_010728	gene	AGOS_AFL107W	Eremothecium gossypii	4621670	false
AF_010729	gene	RNGTT	Gallus gallus	421819	false
AF_001072	gene	RLM1	Saccharomyces cerevisiae	856016	true
AF_010730	gene	AgaP_AGAP005142	Anopheles gambiae	1274820	false
AF_010731	gene	Os12g0193200	Oryza sativa	4351709	false
AF_010732	gene	MGG_12831	Magnaporthe oryzae	5050201	false
AF_010733	gene	RNGTT	Bos taurus	511408	false
AF_010734	gene	NCU06260	Neurospora crassa	3879017	false
AF_010735	gene	ocr-3	Caenorhabditis elegans	188364	false
AF_010736	gene	ocr-1	Caenorhabditis elegans	185101	false
AF_010737	gene	Gclc	Rattus norvegicus	25283	false
AF_010738	gene	KLLA0F14058g	Kluyveromyces lactis	2894885	false
AF_010739	gene	AgaP_AGAP001512	Anopheles gambiae	1281664	false
AF_001073	gene	YDC1	Saccharomyces cerevisiae	856018	true
AF_010740	gene	GCLC	Pan troglodytes	742732	false
AF_010741	gene	MGG_07317	Magnaporthe oryzae	2683213	false
AF_010742	gene	GCLC	Gallus gallus	421894	false
AF_010743	gene	GCLC	Canis lupus familiaris	609822	false
AF_010744	gene	NCU01157	Neurospora crassa	3877703	false
AF_010745	gene	GCLC	Macaca mulatta	710508	false
AF_010746	gene	GCLC	Bos taurus	512468	false
AF_010747	gene	NCU08502	Neurospora crassa	3879571	false
AF_010748	gene	LOC718556	Macaca mulatta	718556	false
AF_010749	gene	RPS6	Gallus gallus	396148	false
AF_010750	gene	RPS6	Macaca mulatta	712274	false
AF_010751	gene	RPS6	Pan troglodytes	469976	false
AF_010752	gene	KLLA0E24047g	Kluyveromyces lactis	2894345	false
AF_010753	gene	AGOS_AGR197C	Eremothecium gossypii	4623165	false
AF_010754	gene	Os03g0390000	Oryza sativa	4333016	false
AF_010755	gene	Os07g0622100	Oryza sativa	4343945	false
AF_010756	gene	AgaP_AGAP002919	Anopheles gambiae	1273045	false
AF_010757	gene	RPS6	Canis lupus familiaris	474722	false
AF_010758	gene	LOC508628	Bos taurus	508628	false
AF_010759	gene	Rps6	Rattus norvegicus	29304	false
AF_001075	gene	Nars	Rattus norvegicus	291556	false
AF_010760	gene	MGG_03236	Magnaporthe oryzae	2676746	false
AF_010761	gene	clec-54	Caenorhabditis elegans	184217	false
AF_010762	gene	clec-56	Caenorhabditis elegans	179953	false
AF_010763	gene	clec-57	Caenorhabditis elegans	179951	false
AF_010764	gene	clec-55	Caenorhabditis elegans	184218	false
AF_010765	gene	CELE_E03A3.5	Caenorhabditis elegans	184007	false
AF_010766	gene	HSPA5	Macaca mulatta	703193	false
AF_010767	gene	AgaP_AGAP004192	Anopheles gambiae	1274027	false
AF_010768	gene	HSPA5	Pan troglodytes	464733	false
AF_010769	gene	AGOS_ACR038W	Eremothecium gossypii	4619566	false
AF_001076	gene	Uqcrfs1	Rattus norvegicus	291103	false
AF_010770	gene	HSPA5	Gallus gallus	396487	false
AF_010771	gene	NCU03982	Neurospora crassa	3872714	false
AF_010772	gene	MGG_02503	Magnaporthe oryzae	2681600	false
AF_010773	gene	HSPA5	Bos taurus	415113	false
AF_010774	gene	KAR2	Saccharomyces cerevisiae	853418	false
AF_010775	gene	Os02g0115900	Oryza sativa	4328075	false
AF_010776	gene	HSPA5	Canis lupus familiaris	480726	false
AF_010777	gene	KLLA0D09559g	Kluyveromyces lactis	2892944	false
AF_010778	gene	KLLA0F16104g	Kluyveromyces lactis	2895675	false
AF_010779	gene	KLLA0F14663g	Kluyveromyces lactis	2895003	false
AF_010780	gene	AGOS_AEL013C	Eremothecium gossypii	4621047	false
AF_010781	gene	NCU07024	Neurospora crassa	3878327	false
AF_010782	gene	MAPK14	Pan troglodytes	450161	false
AF_010783	gene	Os03g0285800	Oryza sativa	4332475	false
AF_010784	gene	KLLA0F20053g	Kluyveromyces lactis	2895492	false
AF_010785	gene	MAPK14	Gallus gallus	421183	false
AF_010786	gene	AGOS_AGR048C	Eremothecium gossypii	4623013	false
AF_010787	gene	LOC718976	Macaca mulatta	718976	false
AF_010788	gene	MGG_01822	Magnaporthe oryzae	2679641	false
AF_010789	gene	AgaP_AGAP012148	Anopheles gambiae	1280530	false
AF_001078	gene	LSB1	Saccharomyces cerevisiae	853037	true
AF_010790	gene	MAPK14	Bos taurus	534492	false
AF_010791	gene	MAPK14	Canis lupus familiaris	403856	false
AF_010792	gene	NCU06436	Neurospora crassa	3873496	false
AF_010793	gene	AGOS_AAR046C	Eremothecium gossypii	4618494	false
AF_010794	gene	KLLA0C08679g	Kluyveromyces lactis	2892241	false
AF_010795	gene	AgaP_AGAP008719	Anopheles gambiae	1275570	false
AF_010796	gene	SKP1	Arabidopsis thaliana	843928	false
AF_010797	gene	AGOS_ADR295C	Eremothecium gossypii	4620554	false
AF_010798	gene	SKP1	Pan troglodytes	462063	false
AF_010799	gene	SKP1	Bos taurus	615427	false
AF_001079	gene	PIN3	Saccharomyces cerevisiae	856277	true
AF_000107	gene	Ikbkap	Rattus norvegicus	140934	false
AF_010800	gene	NCU08991	Neurospora crassa	3875176	false
AF_010801	gene	MGG_04978	Magnaporthe oryzae	2675549	false
AF_010802	gene	KLLA0E16941g	Kluyveromyces lactis	2894498	false
AF_010803	gene	SKP1	Gallus gallus	416319	false
AF_010804	gene	SKP1	Saccharomyces cerevisiae	851928	false
AF_010805	gene	LOC703550	Macaca mulatta	703550	false
AF_010806	gene	SKP1	Canis lupus familiaris	474682	false
AF_010807	gene	KDM5B	Gallus gallus	421168	false
AF_010808	gene	Kdm5b	Mus musculus	75605	false
AF_010809	gene	Kdm5b	Rattus norvegicus	304809	false
AF_001080	gene	YSC84	Saccharomyces cerevisiae	856409	true
AF_010810	gene	kdm5bb	Danio rerio	415256	false
AF_010811	gene	KDM5B	Pan troglodytes	457630	false
AF_010812	gene	KDM5B	Homo sapiens	10765	false
AF_010813	gene	KDM5B	Bos taurus	540633	false
AF_010814	gene	LOC706437	Macaca mulatta	706437	false
AF_010815	gene	KDM5B	Canis lupus familiaris	479999	false
AF_010816	gene	ALDH2	Macaca mulatta	713451	false
AF_010817	gene	Aldh	Drosophila melanogaster	34256	false
AF_010818	gene	Aldh2	Mus musculus	11669	false
AF_010819	gene	alh-2	Caenorhabditis elegans	187001	false
AF_001081	gene	Lsm7	Mus musculus	66094	false
AF_010820	gene	alh-1	Caenorhabditis elegans	175691	false
